time,seconds_elapsed,z,y,x
1659026346003806200,0.04180615234375,0.0006872228696011007,-0.00022907429956831038,0.0009162971982732415
1659026346013476600,0.0514765625,0.00038179047987796366,0.0006872228696011007,-0.000305432389723137
1659026346023146800,0.061146728515625,0.00007635809743078426,0.00007635809743078426,-0.0009162971982732415
1659026346032817200,0.070817138671875,0.00007635809743078426,0.00007635809743078426,-0.0021380267571657896
1659026346042487600,0.080487548828125,-0.00022907429956831038,-0.000839939049910754,-0.001832594396546483
1659026346052158000,0.090157958984375,0.00007635809743078426,0.00007635809743078426,-0.000305432389723137
1659026346061828400,0.099828369140625,-0.00022907429956831038,0.00007635809743078426,-0.001221729558892548
1659026346071498500,0.10949853515625,-0.00022907429956831038,-0.00022907429956831038,0.000305432389723137
1659026346081169000,0.1191689453125,-0.0005345066892914474,0.00007635809743078426,0
1659026346090839300,0.12883935546875,0.0006872228696011007,-0.0011453714687377214,-0.001221729558892548
1659026346100509700,0.138509765625,0.00007635809743078426,-0.00022907429956831038,0
1659026346110180000,0.14818017578125,-0.000839939049910754,-0.00022907429956831038,-0.0009162971982732415
1659026346119850500,0.1578505859375,0.00007635809743078426,0.0006872228696011007,0.000610864779446274
1659026346129521000,0.16752099609375,0.00007635809743078426,0.0016035200096666813,0.000305432389723137
1659026346139191000,0.17719091796875,0.00038179047987796366,0.00038179047987796366,-0.0009162971982732415
1659026346148861400,0.186861328125,0.00007635809743078426,0.00038179047987796366,-0.000305432389723137
1659026346158531800,0.19653173828125,-0.00022907429956831038,-0.00022907429956831038,-0.002443459117785096
1659026346168202200,0.2062021484375,0.0006872228696011007,0.00007635809743078426,-0.001832594396546483
1659026346177872400,0.215872314453125,-0.0011453714687377214,0.00007635809743078426,-0.000610864779446274
1659026346187542800,0.225542724609375,-0.00022907429956831038,-0.0005345066892914474,-0.000610864779446274
1659026346197213200,0.235213134765625,0.00007635809743078426,-0.0005345066892914474,-0.0015271619195118546
1659026346206883600,0.244883544921875,0.00038179047987796366,-0.0005345066892914474,-0.000610864779446274
1659026346216554000,0.254553955078125,0.00007635809743078426,0.00038179047987796366,-0.000305432389723137
1659026346226224000,0.26422412109375,-0.00022907429956831038,0.00007635809743078426,0
1659026346235894500,0.27389453125,0.00007635809743078426,-0.00022907429956831038,-0.000610864779446274
1659026346245565000,0.28356494140625,0.00007635809743078426,0.0009926552884280682,-0.000610864779446274
1659026346255235300,0.2932353515625,0.00007635809743078426,0.00038179047987796366,0.000305432389723137
1659026346264905700,0.30290576171875,0.00007635809743078426,0.0009926552884280682,0.000610864779446274
1659026346274576000,0.312575927734375,0.00007635809743078426,0.0006872228696011007,-0.000305432389723137
1659026346284246500,0.32224658203125,0.00038179047987796366,0.00038179047987796366,-0.000305432389723137
1659026346293916700,0.331916748046875,-0.000839939049910754,0.00007635809743078426,-0.000305432389723137
1659026346303587000,0.341587158203125,0.00007635809743078426,-0.00022907429956831038,-0.000610864779446274
1659026346313257500,0.351257568359375,0.0006872228696011007,0.00038179047987796366,-0.001832594396546483
1659026346322927900,0.360927978515625,0.00007635809743078426,0.00038179047987796366,-0.001221729558892548
1659026346332598300,0.370598388671875,-0.0005345066892914474,0.00007635809743078426,0
1659026346342268400,0.380268310546875,0.0006872228696011007,-0.00022907429956831038,-0.000305432389723137
1659026346351938800,0.389938720703125,0.00038179047987796366,0.00007635809743078426,-0.000305432389723137
1659026346361609200,0.399609130859375,-0.00022907429956831038,-0.0005345066892914474,-0.001221729558892548
1659026346371279600,0.409279541015625,-0.00022907429956831038,0.00038179047987796366,-0.0015271619195118546
1659026346380949800,0.41894970703125,0.00038179047987796366,-0.00022907429956831038,-0.0015271619195118546
1659026346390620200,0.4286201171875,-0.00022907429956831038,-0.00022907429956831038,-0.001221729558892548
1659026346400290600,0.43829052734375,0.00038179047987796366,0.00007635809743078426,0.000305432389723137
1659026346409961000,0.4479609375,-0.00022907429956831038,0.00038179047987796366,-0.0009162971982732415
1659026346419631400,0.45763134765625,-0.0005345066892914474,-0.00022907429956831038,-0.000305432389723137
1659026346429301500,0.467301513671875,0.0006872228696011007,0.00038179047987796366,-0.001221729558892548
1659026346438972200,0.47697216796875,0.00007635809743078426,-0.00022907429956831038,-0.001832594396546483
1659026346448642300,0.486642333984375,0.00007635809743078426,-0.00022907429956831038,-0.0009162971982732415
1659026346458312700,0.496312744140625,-0.00022907429956831038,-0.00022907429956831038,-0.000305432389723137
1659026346467983000,0.505983154296875,0.00038179047987796366,0.00038179047987796366,-0.000610864779446274
1659026346477653500,0.515653564453125,0.00007635809743078426,0.00007635809743078426,0.000610864779446274
1659026346487324000,0.525323974609375,-0.0005345066892914474,0.00038179047987796366,0
1659026346496994000,0.534994140625,-0.00022907429956831038,-0.00022907429956831038,0.000610864779446274
1659026346506664400,0.54466455078125,0.0006872228696011007,-0.0005345066892914474,-0.0009162971982732415
1659026346516334800,0.5543349609375,0.00038179047987796366,-0.00022907429956831038,0.001221729558892548
1659026346526005200,0.564005126953125,0.00038179047987796366,-0.0005345066892914474,0.000305432389723137
1659026346535675400,0.57367529296875,0.0006872228696011007,-0.00022907429956831038,-0.000610864779446274
1659026346545345800,0.583345703125,0.00007635809743078426,0.00007635809743078426,-0.000305432389723137
1659026346555016200,0.59301611328125,-0.00022907429956831038,-0.0005345066892914474,-0.000305432389723137
1659026346564686600,0.6026865234375,-0.0011453714687377214,-0.0005345066892914474,0
1659026346574357000,0.61235693359375,-0.01824958436191082,-0.0011453714687377214,-0.0021380267571657896
1659026346584027100,0.622027099609375,-0.07200568914413452,0.0034361144062131643,-0.0015271619195118546
1659026346593697500,0.631697509765625,-0.16638429462909698,-0.0005345066892914474,0
1659026346603368000,0.641367919921875,-0.27084216475486755,-0.003894262947142124,-0.000610864779446274
1659026346613038300,0.651038330078125,-0.33284494280815125,-0.007254019379615784,-0.001832594396546483
1659026346622708700,0.660708740234375,-0.35391977429389954,-0.0066431546583771706,-0.001221729558892548
1659026346632379100,0.670379150390625,-0.34170249104499817,-0.002061668550595641,0.001221729558892548
1659026346642049500,0.680049560546875,-0.3252091407775879,-0.002061668550595641,0.001832594396546483
1659026346651719700,0.6897197265625,-0.2928332984447479,-0.0005345066892914474,0.0015271619195118546
1659026346661390000,0.69939013671875,-0.26656612753868103,-0.0035888305865228176,0.0027488914784044027
1659026346671060500,0.709060546875,-0.22991423308849335,-0.0023671009112149477,0.0009162971982732415
1659026346680731000,0.71873095703125,-0.16424626111984253,-0.003283398225903511,0
1659026346690401000,0.728401123046875,-0.09308052062988281,-0.00511599238961935,-0.0009162971982732415
1659026346700071400,0.738071533203125,-0.04512763395905495,-0.006948587018996477,-0.0030543238390237093
1659026346709741800,0.747741943359375,-0.02283107116818428,-0.009697478264570236,-0.003970621153712273
1659026346719412200,0.757412109375,-0.03352120518684387,-0.009697478264570236,-0.0054977829568088055
1659026346729082600,0.76708251953125,-0.08513928204774857,-0.014584396965801716,-0.007330377586185932
1659026346738752800,0.776752685546875,-0.09124792367219925,-0.015806125476956367,-0.006719512399286032
1659026346748423200,0.786423095703125,-0.07261654734611511,-0.010919207707047462,-0.009773836471140385
1659026346758093600,0.796093505859375,-0.054901473224163055,-0.009086613543331623,-0.007941242307424545
1659026346767764000,0.805763916015625,-0.026190826669335365,-0.009697478264570236,-0.008246674202382565
1659026346777434400,0.815434326171875,-0.002061668550595641,-0.013668099418282509,-0.007941242307424545
1659026346787104800,0.825104736328125,-0.0023671009112149477,-0.009086613543331623,-0.008857538923621178
1659026346796775000,0.83477490234375,-0.014889828860759735,-0.009086613543331623,-0.003970621153712273
1659026346806445300,0.8444453125,-0.03138317912817001,-0.006337722297757864,-0.001221729558892548
1659026346816115700,0.85411572265625,-0.042073313146829605,-0.00755945174023509,-0.002443459117785096
1659026346825786000,0.8637861328125,-0.07444914430379868,-0.005421424750238657,-0.003665188793092966
1659026346835456500,0.87345654296875,-0.05887209251523018,-0.0029779658652842045,0
1659026346845126700,0.883126708984375,-0.023136503994464874,0.00007635809743078426,0.0015271619195118546
1659026346854797000,0.892797119140625,-0.00022907429956831038,0.0012980876490473747,0.0015271619195118546
1659026346864467500,0.902467529296875,-0.0011453714687377214,0.004352411720901728,0.001832594396546483
1659026346874137900,0.912137939453125,-0.0005345066892914474,0.0012980876490473747,0.001221729558892548
1659026346883808300,0.921808349609375,-0.002061668550595641,-0.001450803829357028,-0.0021380267571657896
1659026346893478400,0.931478515625,0.0012980876490473747,-0.0066431546583771706,-0.003970621153712273
1659026346903148800,0.941148681640625,0.0019089524867013097,-0.009697478264570236,-0.006719512399286032
1659026346912819200,0.950819091796875,0.008017600513994694,-0.013362666592001915,-0.007635809946805239
1659026346922489600,0.960489501953125,0.02237292192876339,-0.015806125476956367,-0.007941242307424545
1659026346932160000,0.970159912109375,0.038560837507247925,-0.0017562361899763346,-0.0021380267571657896
1659026346941830100,0.979830078125,0.06757691502571106,0.01626427471637726,0.011911863461136818
1659026346951500500,0.98950048828125,0.11033745110034943,0.029703300446271896,0.01649334840476513
1659026346961171000,0.9991708984375,0.1579848974943161,0.031230462715029716,0.01740964688360691
1659026346970841300,1.00884130859375,0.1934150606393814,0.024816380813717842,0.010995565913617611
1659026346980511700,1.01851171875,0.18791727721691132,0.015347977168858051,0.0021380267571657896
1659026346990182100,1.02818212890625,0.14393500983715057,0.004046979360282421,-0.0021380267571657896
1659026346999852300,1.037852294921875,0.09537126123905182,-0.006948587018996477,-0.006719512399286032
1659026347009522700,1.047522705078125,0.04894553869962692,-0.014584396965801716,-0.009773836471140385
1659026347019193000,1.057193115234375,0.0058795735239982605,-0.01672242395579815,-0.010079269297420979
1659026347028863500,1.066863525390625,-0.00022907429956831038,-0.01000291109085083,-0.005192350596189499
1659026347038534000,1.076533935546875,-0.000839939049910754,0.0019089524867013097,0.001832594396546483
1659026347048204000,1.0862041015625,0.00007635809743078426,0.01259908638894558,0.006108647678047419
1659026347057874400,1.09587451171875,-0.0005345066892914474,0.00954476185142994,0.005192350596189499
